Case_ID,Activity,Timestamp,Priority,Category,Agent
TKT-1036,Initial Triage,2024-04-02 02:00:17.418560,High,Network,Agent3
TKT-1036,Assigned to Agent,2024-04-02 03:17:27.307690,High,Network,Agent5
TKT-1036,Investigation Started,2024-04-02 04:59:55.348801,High,Network,Agent10
TKT-1036,Awaiting Customer Response,2024-04-03 13:30:50.944467,High,Network,Agent1
TKT-1036,Solution Proposed,2024-04-03 17:11:10.567534,High,Network,Agent12
TKT-1036,Solution Implemented,2024-04-03 22:04:29.786942,High,Network,Agent2
TKT-1036,Customer Verification,2024-04-04 17:47:59.440975,High,Network,Agent10
TKT-1036,Ticket Closed,2024-04-04 19:20:07.573050,High,Network,Agent9
TKT-1037,Ticket Created,2024-08-01 00:00:00.000000,Low,Hardware,Agent8
TKT-1037,Initial Triage,2024-08-01 02:41:02.207617,Low,Hardware,Agent13
TKT-1037,Assigned to Agent,2024-08-01 03:42:07.602231,Low,Hardware,Agent4
TKT-1037,Investigation Started,2024-08-01 07:01:25.738356,Low,Hardware,Agent1
TKT-1037,Awaiting Customer Response,2024-08-06 05:42:16.156128,Low,Hardware,Agent8
TKT-1037,Solution Proposed,2024-08-06 09:07:37.569861,Low,Hardware,Agent10
TKT-1037,Solution Implemented,2024-08-06 21:45:59.322471,Low,Hardware,Agent14
TKT-1037,Customer Verification,2024-08-08 13:31:06.821156,Low,Hardware,Agent13
TKT-1037,Ticket Closed,2024-08-08 14:06:43.464514,Low,Hardware,Agent11
TKT-1038,Ticket Created,2024-04-20 00:00:00.000000,Low,Network,Agent7
TKT-1038,Initial Triage,2024-04-20 01:46:45.096979,Low,Network,Agent12
TKT-1038,Assigned to Agent,2024-04-20 03:31:45.831665,Low,Network,Agent10
TKT-1038,Investigation Started,2024-04-20 05:16:08.079717,Low,Network,Agent3
TKT-1038,Awaiting Customer Response,2024-04-22 07:06:58.540333,Low,Network,Agent5
TKT-1038,Solution Proposed,2024-04-22 09:01:39.650146,Low,Network,Agent7
TKT-1038,Solution Implemented,2024-04-22 15:32:12.440091,Low,Network,Agent7
TKT-1038,Customer Verification,2024-04-23 08:53:20.575093,Low,Network,Agent14
TKT-1038,Ticket Closed,2024-04-23 09:34:07.290605,Low,Network,Agent1
TKT-1039,Ticket Created,2024-03-08 00:00:00.000000,Medium,Hardware,Agent10
TKT-1039,Initial Triage,2024-03-08 02:28:22.541147,Medium,Hardware,Agent13
TKT-1039,Assigned to Agent,2024-03-08 06:49:48.010111,Medium,Hardware,Agent4
TKT-1039,Investigation Started,2024-03-08 09:12:35.552538,Medium,Hardware,Agent2
TKT-1039,Awaiting Customer Response,2024-03-11 17:31:02.198757,Medium,Hardware,Agent12
TKT-1039,Solution Proposed,2024-03-11 19:09:18.644207,Medium,Hardware,Agent9
TKT-1039,Solution Implemented,2024-03-12 01:52:45.964634,Medium,Hardware,Agent4
TKT-1039,Customer Verification,2024-03-14 04:38:04.088762,Medium,Hardware,Agent2
TKT-1039,Ticket Closed,2024-03-14 05:30:03.595802,Medium,Hardware,Agent11
TKT-1040,Ticket Created,2024-10-15 00:00:00.000000,Critical,Email,Agent5
TKT-1040,Initial Triage,2024-10-15 00:45:16.042254,Critical,Email,Agent6
TKT-1040,Assigned to Agent,2024-10-15 04:18:43.034110,Critical,Email,Agent4
TKT-1040,Investigation Started,2024-10-15 07:47:23.334835,Critical,Email,Agent14
TKT-1040,Awaiting Customer Response,2024-10-17 00:26:01.249369,Critical,Email,Agent7
TKT-1040,Solution Proposed,2024-10-17 05:38:42.902004,Critical,Email,Agent3
TKT-1040,Solution Implemented,2024-10-17 14:59:18.276038,Critical,Email,Agent8
TKT-1040,Customer Verification,2024-10-19 20:48:21.951909,Critical,Email,Agent8
TKT-1040,Ticket Closed,2024-10-19 21:28:26.961981,Critical,Email,Agent2
TKT-1041,Ticket Created,2024-01-04 00:00:00.000000,Medium,Network,Agent6
TKT-1041,Initial Triage,2024-01-04 02:56:15.604467,Medium,Network,Agent14
TKT-1041,Assigned to Agent,2024-01-04 05:08:01.971669,Medium,Network,Agent3
TKT-1041,Investigation Started,2024-01-04 08:30:24.826231,Medium,Network,Agent2
TKT-1041,Awaiting Customer Response,2024-01-07 15:22:54.171712,Medium,Network,Agent3
TKT-1041,Solution Proposed,2024-01-07 20:34:28.657769,Medium,Network,Agent5
TKT-1041,Solution Implemented,2024-01-08 01:11:35.662696,Medium,Network,Agent6
TKT-1041,Customer Verification,2024-01-10 07:51:01.398125,Medium,Network,Agent4
TKT-1041,Ticket Closed,2024-01-10 09:06:42.494170,Medium,Network,Agent1
TKT-1042,Ticket Created,2024-03-30 00:00:00.000000,Medium,Hardware,Agent14
TKT-1042,Initial Triage,2024-03-30 01:13:17.674979,Medium,Hardware,Agent5
TKT-1042,Assigned to Agent,2024-03-30 05:45:51.494679,Medium,Hardware,Agent4
TKT-1042,Investigation Started,2024-03-30 07:23:11.586300,Medium,Hardware,Agent3
TKT-1042,Awaiting Customer Response,2024-04-01 15:42:02.024844,Medium,Hardware,Agent10
TKT-1042,Solution Proposed,2024-04-01 19:26:36.880967,Medium,Hardware,Agent10
TKT-1042,Solution Implemented,2024-04-02 11:18:10.876679,Medium,Hardware,Agent13
TKT-1042,Customer Verification,2024-04-04 16:22:38.331021,Medium,Hardware,Agent4
TKT-1042,Ticket Closed,2024-04-04 17:15:33.390557,Medium,Hardware,Agent5
TKT-1043,Ticket Created,2024-02-07 00:00:00.000000,Low,Hardware,Agent7
TKT-1043,Initial Triage,2024-02-07 02:29:08.605050,Low,Hardware,Agent1
TKT-1043,Assigned to Agent,2024-02-07 09:26:26.937042,Low,Hardware,Agent12
TKT-1043,Investigation Started,2024-02-07 13:19:06.276116,Low,Hardware,Agent14
TKT-1043,Awaiting Customer Response,2024-02-08 01:13:39.737268,Low,Hardware,Agent2
TKT-1043,Solution Proposed,2024-02-08 03:08:01.932459,Low,Hardware,Agent3
TKT-1043,Solution Implemented,2024-02-08 18:06:14.983408,Low,Hardware,Agent6
TKT-1043,Customer Verification,2024-02-09 08:59:23.426504,Low,Hardware,Agent13
TKT-1043,Ticket Closed,2024-02-09 09:41:58.197338,Low,Hardware,Agent9
TKT-1044,Ticket Created,2024-10-12 00:00:00.000000,High,Access,Agent3
TKT-1044,Initial Triage,2024-10-12 00:54:38.392181,High,Access,Agent5
TKT-1044,Assigned to Agent,2024-10-12 03:33:37.824182,High,Access,Agent14
TKT-1044,Investigation Started,2024-10-12 05:53:28.448534,High,Access,Agent4
TKT-1044,Awaiting Customer Response,2024-10-15 14:22:07.235689,High,Access,Agent2
TKT-1044,Solution Proposed,2024-10-15 19:27:06.025599,High,Access,Agent7
TKT-1044,Solution Implemented,2024-10-16 07:26:40.661324,High,Access,Agent3
TKT-1044,Customer Verification,2024-10-18 08:53:26.594867,High,Access,Agent1
TKT-1044,Ticket Closed,2024-10-18 10:30:43.685520,High,Access,Agent1
TKT-1045,Ticket Created,2024-11-04 00:00:00.000000,Low,Hardware,Agent8
TKT-1045,Initial Triage,2024-11-04 01:04:21.228518,Low,Hardware,Agent7
TKT-1045,Assigned to Agent,2024-11-04 02:53:27.059144,Low,Hardware,Agent6
TKT-1045,Investigation Started,2024-11-04 04:33:20.538046,Low,Hardware,Agent3
TKT-1045,Awaiting Customer Response,2024-11-05 17:55:32.966358,Low,Hardware,Agent13
TKT-1045,Solution Proposed,2024-11-05 21:24:10.591633,Low,Hardware,Agent14
TKT-1045,Solution Implemented,2024-11-06 11:55:02.777819,Low,Hardware,Agent4
TKT-1045,Customer Verification,2024-11-09 11:46:44.382859,Low,Hardware,Agent9
TKT-1045,Ticket Closed,2024-11-09 12:44:47.682025,Low,Hardware,Agent5
TKT-1046,Ticket Created,2024-09-10 00:00:00.000000,High,Hardware,Agent4
TKT-1046,Initial Triage,2024-09-10 01:55:29.007164,High,Hardware,Agent10
TKT-1046,Assigned to Agent,2024-09-10 06:22:57.340640,High,Hardware,Agent10
TKT-1046,Investigation Started,2024-09-10 08:04:47.570674,High,Hardware,Agent6
TKT-1046,Awaiting Customer Response,2024-09-12 20:26:48.303730,High,Hardware,Agent13
TKT-1046,Solution Proposed,2024-09-12 22:05:03.099652,High,Hardware,Agent8
TKT-1046,Solution Implemented,2024-09-13 07:06:58.432364,High,Hardware,Agent8
TKT-1046,Customer Verification,2024-09-14 04:06:40.596671,High,Hardware,Agent4
TKT-1046,Ticket Closed,2024-09-14 05:41:40.760540,High,Hardware,Agent2
TKT-1047,Ticket Created,2024-08-30 00:00:00.000000,Low,Network,Agent4
TKT-1047,Initial Triage,2024-08-30 01:51:24.519990,Low,Network,Agent11
TKT-1047,Assigned to Agent,2024-08-30 07:03:00.059982,Low,Network,Agent4
TKT-1047,Investigation Started,2024-08-30 08:11:08.191214,Low,Network,Agent10
TKT-1047,Awaiting Customer Response,2024-09-01 06:00:40.690949,Low,Network,Agent7
TKT-1047,Solution Proposed,2024-09-01 09:19:16.795415,Low,Network,Agent14
TKT-1047,Solution Implemented,2024-09-01 19:55:50.288678,Low,Network,Agent10
TKT-1047,Customer Verification,2024-09-03 19:06:15.932394,Low,Network,Agent14
TKT-1047,Ticket Closed,2024-09-03 19:45:20.223250,Low,Network,Agent1
TKT-1048,Ticket Created,2024-06-19 00:00:00.000000,Low,Access,Agent12
TKT-1048,Initial Triage,2024-06-19 00:45:19.913978,Low,Access,Agent4
TKT-1048,Assigned to Agent,2024-06-19 07:17:10.046834,Low,Access,Agent5
TKT-1048,Investigation Started,2024-06-19 10:15:41.253626,Low,Access,Agent10
TKT-1048,Awaiting Customer Response,2024-06-19 16:00:20.926936,Low,Access,Agent9
TKT-1048,Solution Proposed,2024-06-19 19:07:35.279019,Low,Access,Agent13
TKT-1048,Solution Implemented,2024-06-19 22:35:09.326108,Low,Access,Agent9
TKT-1048,Customer Verification,2024-06-22 18:07:12.124896,Low,Access,Agent7
TKT-1048,Ticket Closed,2024-06-22 18:48:15.303118,Low,Access,Agent5
TKT-1049,Ticket Created,2024-06-30 00:00:00.000000,Critical,Access,Agent7
TKT-1049,Initial Triage,2024-06-30 02:48:07.576944,Critical,Access,Agent6
TKT-1049,Assigned to Agent,2024-06-30 07:26:02.295984,Critical,Access,Agent8
TKT-1049,Investigation Started,2024-06-30 10:03:41.765346,Critical,Access,Agent9
TKT-1049,Awaiting Customer Response,2024-06-30 14:07:02.638448,Critical,Access,Agent9
TKT-1049,Solution Proposed,2024-06-30 15:08:26.014862,Critical,Access,Agent9
TKT-1049,Solution Implemented,2024-06-30 18:44:25.086785,Critical,Access,Agent4
TKT-1049,Customer Verification,2024-07-02 14:59:02.537020,Critical,Access,Agent11
TKT-1049,Ticket Closed,2024-07-02 16:52:06.522272,Critical,Access,Agent7
TKT-1050,Ticket Created,2024-12-12 00:00:00.000000,Medium,Software,Agent1
TKT-1050,Initial Triage,2024-12-12 01:58:03.614017,Medium,Software,Agent11
TKT-1050,Assigned to Agent,2024-12-12 06:08:05.089824,Medium,Software,Agent3
TKT-1050,Investigation Started,2024-12-12 07:30:12.743003,Medium,Software,Agent9
TKT-1050,Awaiting Customer Response,2024-12-14 23:43:13.378352,Medium,Software,Agent8
TKT-1050,Solution Proposed,2024-12-15 02:16:39.895432,Medium,Software,Agent13
TKT-1050,Solution Implemented,2024-12-15 12:24:21.548286,Medium,Software,Agent6
TKT-1050,Customer Verification,2024-12-16 13:36:42.546528,Medium,Software,Agent2
TKT-1050,Ticket Closed,2024-12-16 15:06:25.648337,Medium,Software,Agent7
TKT-1051,Ticket Created,2024-06-25 00:00:00.000000,Critical,Hardware,Agent4
TKT-1051,Initial Triage,2024-06-25 01:32:11.617114,Critical,Hardware,Agent12
TKT-1051,Assigned to Agent,2024-06-25 06:16:55.374031,Critical,Hardware,Agent8
TKT-1051,Investigation Started,2024-06-25 08:32:23.031161,Critical,Hardware,Agent1
TKT-1051,Awaiting Customer Response,2024-06-27 22:40:56.171863,Critical,Hardware,Agent3
TKT-1051,Solution Proposed,2024-06-28 00:43:54.472539,Critical,Hardware,Agent3
TKT-1051,Solution Implemented,2024-06-28 07:37:23.577291,Critical,Hardware,Agent14
TKT-1051,Customer Verification,2024-06-29 07:03:52.124954,Critical,Hardware,Agent13
TKT-1051,Ticket Closed,2024-06-29 08:07:51.845070,Critical,Hardware,Agent8
TKT-1052,Ticket Created,2024-03-18 00:00:00.000000,Medium,Hardware,Agent3
TKT-1052,Initial Triage,2024-03-18 01:37:59.599513,Medium,Hardware,Agent2
TKT-1052,Assigned to Agent,2024-03-18 06:22:27.887973,Medium,Hardware,Agent1
TKT-1052,Investigation Started,2024-03-18 08:16:37.502540,Medium,Hardware,Agent6
TKT-1052,Awaiting Customer Response,2024-03-18 11:18:24.835796,Medium,Hardware,Agent8
TKT-1052,Solution Proposed,2024-03-18 16:36:56.976974,Medium,Hardware,Agent7
TKT-1052,Solution Implemented,2024-03-19 05:09:40.586500,Medium,Hardware,Agent10
TKT-1052,Customer Verification,2024-03-20 09:24:21.435899,Medium,Hardware,Agent14
TKT-1052,Ticket Closed,2024-03-20 10:41:44.959619,Medium,Hardware,Agent1
TKT-1053,Ticket Created,2024-10-14 00:00:00.000000,Low,Access,Agent2
TKT-1053,Initial Triage,2024-10-14 02:40:02.943840,Low,Access,Agent8
TKT-1053,Assigned to Agent,2024-10-14 03:51:25.762851,Low,Access,Agent7
TKT-1053,Investigation Started,2024-10-14 05:14:44.758758,Low,Access,Agent7
TKT-1053,Awaiting Customer Response,2024-10-14 07:26:34.338117,Low,Access,Agent6
TKT-1053,Solution Proposed,2024-10-14 10:08:21.220543,Low,Access,Agent5
TKT-1053,Solution Implemented,2024-10-14 14:38:19.871511,Low,Access,Agent1
TKT-1053,Customer Verification,2024-10-16 12:02:31.733824,Low,Access,Agent8
TKT-1053,Ticket Closed,2024-10-16 12:41:28.717345,Low,Access,Agent8
TKT-1054,Ticket Created,2024-06-13 00:00:00.000000,High,Network,Agent6
TKT-1054,Initial Triage,2024-06-13 01:00:44.858659,High,Network,Agent7
TKT-1054,Assigned to Agent,2024-06-13 08:17:12.521286,High,Network,Agent7
TKT-1054,Investigation Started,2024-06-13 11:00:11.355050,High,Network,Agent1
TKT-1054,Awaiting Customer Response,2024-06-14 13:33:00.884709,High,Network,Agent13
TKT-1054,Solution Proposed,2024-06-14 18:55:56.878075,High,Network,Agent13
TKT-1054,Solution Implemented,2024-06-15 02:49:56.675425,High,Network,Agent2
TKT-1054,Customer Verification,2024-06-17 21:28:11.460190,High,Network,Agent5
TKT-1054,Ticket Closed,2024-06-17 22:28:57.273889,High,Network,Agent10
TKT-1055,Ticket Created,2024-04-28 00:00:00.000000,High,Network,Agent12
TKT-1055,Initial Triage,2024-04-28 02:34:35.890559,High,Network,Agent5
TKT-1055,Assigned to Agent,2024-04-28 06:26:33.064194,High,Network,Agent14
TKT-1055,Investigation Started,2024-04-28 08:12:43.813667,High,Network,Agent5
TKT-1055,Awaiting Customer Response,2024-05-03 03:15:49.276553,High,Network,Agent6
TKT-1055,Solution Proposed,2024-05-03 08:09:44.934499,High,Network,Agent1
TKT-1055,Solution Implemented,2024-05-03 22:19:15.720484,High,Network,Agent8
TKT-1055,Customer Verification,2024-05-06 21:26:35.059928,High,Network,Agent7
TKT-1055,Ticket Closed,2024-05-06 23:08:34.278310,High,Network,Agent1
TKT-1056,Ticket Created,2024-01-14 00:00:00.000000,Medium,Hardware,Agent9
TKT-1056,Initial Triage,2024-01-14 01:51:14.707932,Medium,Hardware,Agent13
TKT-1056,Assigned to Agent,2024-01-14 05:40:18.969031,Medium,Hardware,Agent9
TKT-1056,Investigation Started,2024-01-14 06:39:34.855564,Medium,Hardware,Agent11
TKT-1056,Awaiting Customer Response,2024-01-15 19:21:29.514129,Medium,Hardware,Agent13
TKT-1056,Solution Proposed,2024-01-15 21:12:59.741274,Medium,Hardware,Agent7
TKT-1056,Solution Implemented,2024-01-16 08:46:52.207639,Medium,Hardware,Agent6
TKT-1056,Customer Verification,2024-01-19 03:38:20.749856,Medium,Hardware,Agent5
TKT-1056,Ticket Closed,2024-01-19 05:21:42.043769,Medium,Hardware,Agent9
TKT-1057,Ticket Created,2024-06-13 00:00:00.000000,Low,Hardware,Agent9
TKT-1057,Initial Triage,2024-06-13 01:44:37.184046,Low,Hardware,Agent12
TKT-1057,Assigned to Agent,2024-06-13 04:11:19.000094,Low,Hardware,Agent10
TKT-1057,Investigation Started,2024-06-13 05:10:43.233681,Low,Hardware,Agent11
TKT-1057,Awaiting Customer Response,2024-06-13 15:55:03.276473,Low,Hardware,Agent8
TKT-1057,Solution Proposed,2024-06-13 18:10:16.428363,Low,Hardware,Agent13
TKT-1057,Solution Implemented,2024-06-14 05:28:54.276760,Low,Hardware,Agent7
TKT-1057,Customer Verification,2024-06-16 03:52:45.862447,Low,Hardware,Agent1
TKT-1057,Ticket Closed,2024-06-16 05:00:27.223281,Low,Hardware,Agent12
TKT-1058,Ticket Created,2024-11-05 00:00:00.000000,High,Software,Agent11
TKT-1058,Initial Triage,2024-11-05 00:57:39.338286,High,Software,Agent5
TKT-1058,Assigned to Agent,2024-11-05 06:10:58.771445,High,Software,Agent10
TKT-1058,Investigation Started,2024-11-05 06:55:18.717732,High,Software,Agent11
TKT-1058,Awaiting Customer Response,2024-11-07 17:03:59.208542,High,Software,Agent1
TKT-1058,Solution Proposed,2024-11-07 21:40:26.800042,High,Software,Agent8
TKT-1058,Solution Implemented,2024-11-08 07:36:13.593913,High,Software,Agent2
TKT-1058,Customer Verification,2024-11-09 19:24:09.858492,High,Software,Agent8
TKT-1058,Ticket Closed,2024-11-09 21:18:28.739084,High,Software,Agent5
TKT-1059,Ticket Created,2024-02-05 00:00:00.000000,Medium,Software,Agent4
TKT-1059,Initial Triage,2024-02-05 00:54:18.124901,Medium,Software,Agent4
TKT-1059,Assigned to Agent,2024-02-05 02:15:54.055401,Medium,Software,Agent14
TKT-1059,Investigation Started,2024-02-05 06:06:30.032941,Medium,Software,Agent11
TKT-1059,Awaiting Customer Response,2024-02-09 08:06:57.290556,Medium,Software,Agent5
TKT-1059,Solution Proposed,2024-02-09 10:50:16.197733,Medium,Software,Agent8
TKT-1059,Solution Implemented,2024-02-09 23:01:56.911046,Medium,Software,Agent9
TKT-1059,Customer Verification,2024-02-12 05:19:40.829779,Medium,Software,Agent8
TKT-1059,Ticket Closed,2024-02-12 06:28:48.897407,Medium,Software,Agent7
TKT-1060,Ticket Created,2024-08-16 00:00:00.000000,Low,Software,Agent12
TKT-1060,Initial Triage,2024-08-16 02:14:12.268238,Low,Software,Agent14
TKT-1060,Assigned to Agent,2024-08-16 03:16:24.664466,Low,Software,Agent12
TKT-1060,Investigation Started,2024-08-16 05:02:12.935567,Low,Software,Agent12
TKT-1060,Awaiting Customer Response,2024-08-16 16:39:28.491855,Low,Software,Agent1
TKT-1060,Solution Proposed,2024-08-16 22:24:32.764224,Low,Software,Agent7
TKT-1060,Solution Implemented,2024-08-17 07:42:26.317862,Low,Software,Agent12
TKT-1060,Customer Verification,2024-08-19 04:13:16.922496,Low,Software,Agent8
TKT-1060,Ticket Closed,2024-08-19 05:51:32.241531,Low,Software,Agent5
TKT-1061,Ticket Created,2024-07-16 00:00:00.000000,High,Email,Agent8
TKT-1061,Initial Triage,2024-07-16 01:07:27.012080,High,Email,Agent9
TKT-1061,Assigned to Agent,2024-07-16 06:39:02.968042,High,Email,Agent11
TKT-1061,Investigation Started,2024-07-16 10:36:27.584943,High,Email,Agent13
TKT-1061,Awaiting Customer Response,2024-07-16 13:02:57.540701,High,Email,Agent7
TKT-1061,Solution Proposed,2024-07-16 19:02:45.903693,High,Email,Agent10
TKT-1061,Solution Implemented,2024-07-17 04:59:50.343313,High,Email,Agent10
TKT-1061,Customer Verification,2024-07-18 11:46:06.992318,High,Email,Agent5
TKT-1061,Ticket Closed,2024-07-18 13:21:54.520144,High,Email,Agent3
TKT-1062,Ticket Created,2024-11-10 00:00:00.000000,Critical,Software,Agent7
TKT-1062,Initial Triage,2024-11-10 02:29:18.076542,Critical,Software,Agent14
TKT-1062,Assigned to Agent,2024-11-10 03:52:21.118431,Critical,Software,Agent3
TKT-1062,Investigation Started,2024-11-10 05:29:21.784394,Critical,Software,Agent10
TKT-1062,Awaiting Customer Response,2024-11-10 13:59:27.809010,Critical,Software,Agent8
TKT-1062,Solution Proposed,2024-11-10 16:08:27.968081,Critical,Software,Agent12
TKT-1062,Solution Implemented,2024-11-11 00:52:33.487027,Critical,Software,Agent3
TKT-1062,Customer Verification,2024-11-13 06:39:11.862617,Critical,Software,Agent8
TKT-1062,Ticket Closed,2024-11-13 07:48:53.436290,Critical,Software,Agent7
TKT-1063,Ticket Created,2024-01-04 00:00:00.000000,Low,Hardware,Agent13
TKT-1063,Initial Triage,2024-01-04 02:09:14.896576,Low,Hardware,Agent13
TKT-1063,Assigned to Agent,2024-01-04 07:32:07.359262,Low,Hardware,Agent13
TKT-1063,Investigation Started,2024-01-04 10:11:27.235433,Low,Hardware,Agent14
TKT-1063,Awaiting Customer Response,2024-01-07 06:32:14.684592,Low,Hardware,Agent2
TKT-1063,Solution Proposed,2024-01-07 07:38:37.533987,Low,Hardware,Agent7
TKT-1063,Solution Implemented,2024-01-07 12:14:25.368630,Low,Hardware,Agent2
TKT-1063,Customer Verification,2024-01-10 08:35:03.991509,Low,Hardware,Agent3
TKT-1063,Ticket Closed,2024-01-10 09:11:22.151920,Low,Hardware,Agent14
TKT-1064,Ticket Created,2024-11-13 00:00:00.000000,Medium,Hardware,Agent5
TKT-1064,Initial Triage,2024-11-13 01:41:58.031942,Medium,Hardware,Agent8
TKT-1064,Assigned to Agent,2024-11-13 04:36:04.543613,Medium,Hardware,Agent9
TKT-1064,Investigation Started,2024-11-13 07:47:24.788628,Medium,Hardware,Agent9
TKT-1064,Awaiting Customer Response,2024-11-16 09:57:07.421257,Medium,Hardware,Agent1
TKT-1064,Solution Proposed,2024-11-16 12:08:45.409881,Medium,Hardware,Agent3
TKT-1064,Solution Implemented,2024-11-16 20:41:17.872514,Medium,Hardware,Agent8
TKT-1064,Customer Verification,2024-11-18 01:55:21.494711,Medium,Hardware,Agent4
TKT-1064,Ticket Closed,2024-11-18 03:29:45.482613,Medium,Hardware,Agent5
TKT-1065,Ticket Created,2024-03-13 00:00:00.000000,Low,Hardware,Agent1
TKT-1065,Initial Triage,2024-03-13 01:28:44.671265,Low,Hardware,Agent4
TKT-1065,Assigned to Agent,2024-03-13 04:00:24.669239,Low,Hardware,Agent10
TKT-1065,Investigation Started,2024-03-13 07:17:59.334698,Low,Hardware,Agent5
TKT-1065,Awaiting Customer Response,2024-03-15 23:23:15.250809,Low,Hardware,Agent8
